trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2199,False,"{'a': 0.5, 'e': 0.2190845182023089}",25,0,-19.058501400874942,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
2200,False,"{'a': 0.5, 'e': 0.21849098637006395}",30,0,-14.89790510064393,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
2201,False,"{'a': 0.5, 'e': 0.21789737358283845}",20,0,-19.02007115053326,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
2202,False,"{'a': 0.5, 'e': 0.217303680060248}",30,0,3.4262528664126553,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
2203,False,"{'a': 0.5, 'e': 0.21670990602193818}",20,0,4.509129418122336,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2204,False,"{'a': 0.5, 'e': 0.21611605168758455}",30,0,-61.6638049374667,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
2205,False,"{'a': 0.5, 'e': 0.21552211727689244}",35,0,41.601050554801446,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
2206,False,"{'a': 0.5, 'e': 0.214928103009597}",30,0,-31.457965291721735,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
2207,False,"{'a': 0.5, 'e': 0.21433400910546305}",20,0,14.820674880376675,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2208,False,"{'a': 0.5, 'e': 0.21373983578428496}",30,0,8.561882192267454,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
2209,False,"{'a': 0.5, 'e': 0.21314558326588665}",25,0,-37.29386320991488,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
2210,False,"{'a': 0.5, 'e': 0.21255125177012149}",25,0,-51.93106631481004,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
2211,False,"{'a': 0.5, 'e': 0.21195684151687216}",25,0,-7.9428706037028,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2212,False,"{'a': 0.5, 'e': 0.21136235272605067}",30,10,-5.263818914699954,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
2213,False,"{'a': 0.5, 'e': 0.21076778561759815}",25,0,14.71629118142307,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2214,False,"{'a': 0.5, 'e': 0.21017314041148488}",20,0,10.298921377530284,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2215,False,"{'a': 0.5, 'e': 0.20957841732771018}",20,0,12.208322033914616,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2216,False,"{'a': 0.5, 'e': 0.20898361658630227}",25,0,-28.090853282591937,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
2217,False,"{'a': 0.5, 'e': 0.20838873840731828}",20,0,-17.669974540688866,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2218,False,"{'a': 0.5, 'e': 0.20779378301084411}",20,0,22.46999015242561,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2219,False,"{'a': 0.5, 'e': 0.20719875061699433}",30,0,-33.623836109679324,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
2220,False,"{'a': 0.5, 'e': 0.20660364144591217}",35,0,9.32324301809679,"{0: 31, 1: 1, 2: 3, 3: 0, 4: 0}",0
2221,False,"{'a': 0.5, 'e': 0.20600845571776941}",20,0,17.042497421387587,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2222,False,"{'a': 0.5, 'e': 0.20541319365276622}",20,0,-22.09584201390387,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
2223,False,"{'a': 0.5, 'e': 0.20481785547113121}",25,0,13.963842060436292,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2224,False,"{'a': 0.5, 'e': 0.20422244139312126}",20,0,22.39183401973866,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2225,False,"{'a': 0.5, 'e': 0.20362695163902148}",20,0,11.314711698771193,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2226,False,"{'a': 0.5, 'e': 0.20303138642914506}",25,0,-4.489138296919693,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2227,False,"{'a': 0.5, 'e': 0.20243574598383329}",25,13,7.699966294825601,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2228,False,"{'a': 0.5, 'e': 0.20184003052345542}",25,8,26.526945251506977,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.5, 'e': 0.20124424026840859}",30,0,21.85461030720843,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2230,False,"{'a': 0.5, 'e': 0.2006483754391177}",20,0,-23.63007730399004,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2231,False,"{'a': 0.5, 'e': 0.20005243625603544}",20,14,-4.519887895694591,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
2232,False,"{'a': 0.5, 'e': 0.19945642293964208}",25,0,15.537591296463468,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2233,False,"{'a': 0.5, 'e': 0.19886033571044551}",20,0,28.375298394537797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2234,False,"{'a': 0.5, 'e': 0.19826417478898103}",25,0,-17.010407291515545,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
