trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
498,False,"{'a': 0.5, 'e': 0.55073583946291738}",35,0,-49.770673539523436,"{0: 27, 1: 1, 2: 6, 3: 1, 4: 0}",0
499,False,"{'a': 0.5, 'e': 0.55007535282680198}",20,0,-44.36150120261912,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
500,False,"{'a': 0.5, 'e': 0.54941565829928962}",30,0,-84.6412662744501,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
501,False,"{'a': 0.5, 'e': 0.5487567549304202}",20,0,-28.13270106842735,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
502,False,"{'a': 0.5, 'e': 0.54809864177137269}",30,0,-25.306130720677135,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
503,False,"{'a': 0.5, 'e': 0.54744131787446404}",25,0,-48.22567830408368,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
504,False,"{'a': 0.5, 'e': 0.54678478229314775}",25,0,-2.299672780918159,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
505,False,"{'a': 0.5, 'e': 0.54612903408201241}",35,0,-66.39607524456642,"{0: 27, 1: 3, 2: 3, 3: 1, 4: 1}",0
506,False,"{'a': 0.5, 'e': 0.54547407229678058}",25,3,-101.692252677041,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 3}",1
507,False,"{'a': 0.5, 'e': 0.54481989599430714}",25,0,-51.50323482577893,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
508,False,"{'a': 0.5, 'e': 0.54416650423257806}",25,0,-118.43595131775452,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
509,False,"{'a': 0.5, 'e': 0.5435138960707091}",20,3,-48.682815305748946,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
510,False,"{'a': 0.5, 'e': 0.54286207056894442}",20,0,12.420942950736721,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
511,False,"{'a': 0.5, 'e': 0.54221102678865507}",20,0,19.743530509664325,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
512,False,"{'a': 0.5, 'e': 0.54156076379233808}",20,0,-65.879155585552,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
513,False,"{'a': 0.5, 'e': 0.54091128064361449}",25,0,-40.0439169029713,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
514,False,"{'a': 0.5, 'e': 0.54026257640722852}",25,4,-51.986162027037615,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 1}",1
515,False,"{'a': 0.5, 'e': 0.53961465014904586}",30,0,-32.78477720075686,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
516,False,"{'a': 0.5, 'e': 0.53896750093605272}",20,0,-54.315021993882176,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
517,False,"{'a': 0.5, 'e': 0.53832112783635411}",25,0,-69.837934221246,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
518,False,"{'a': 0.5, 'e': 0.53767552991917256}",25,14,10.17519110888527,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.53703070625484695}",30,0,-166.6142493765755,"{0: 22, 1: 0, 2: 3, 3: 2, 4: 3}",0
520,False,"{'a': 0.5, 'e': 0.53638665591483115}",25,0,-6.7218024693950795,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
521,False,"{'a': 0.5, 'e': 0.53574337797169258}",25,0,-31.355412109321698,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
522,False,"{'a': 0.5, 'e': 0.5351008714991109}",25,0,-67.14401866191403,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
523,False,"{'a': 0.5, 'e': 0.53445913557187663}",25,18,11.29199320842233,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.53381816926588999}",20,0,-22.09607212751257,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
525,False,"{'a': 0.5, 'e': 0.53317797165815928}",20,0,-92.75373430979464,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
526,False,"{'a': 0.5, 'e': 0.53253854182679994}",30,12,11.73373388081752,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.53189987885103285}",30,0,-4.393568233350635,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
528,False,"{'a': 0.5, 'e': 0.53126198181118311}",25,16,14.230354114299647,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.53062484978867908}",20,0,-43.84254450951184,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
530,False,"{'a': 0.5, 'e': 0.52998848186605041}",25,0,-57.49973715627775,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
531,False,"{'a': 0.5, 'e': 0.52935287712692725}",20,0,-5.987205069138226,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
532,False,"{'a': 0.5, 'e': 0.52871803465603862}",20,0,-40.00497631608557,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
533,False,"{'a': 0.5, 'e': 0.52808395353921123}",25,0,-5.2556961335711865,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
534,False,"{'a': 0.5, 'e': 0.52745063286336813}",20,0,-12.983601779153588,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
535,False,"{'a': 0.5, 'e': 0.5268180717165275}",20,0,-0.5785351049402484,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
536,False,"{'a': 0.5, 'e': 0.5261862691878012}",25,0,-6.525636668423728,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
537,False,"{'a': 0.5, 'e': 0.52555522436739344}",20,0,20.200289909218114,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
538,False,"{'a': 0.5, 'e': 0.52492493634659965}",25,0,-48.73601618583687,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
539,False,"{'a': 0.5, 'e': 0.52429540421780485}",30,0,-74.22897698560094,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
540,False,"{'a': 0.5, 'e': 0.52366662707448275}",20,0,-13.549254376567962,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
541,False,"{'a': 0.5, 'e': 0.52303860401119406}",20,11,-29.20382313159026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
542,False,"{'a': 0.5, 'e': 0.52241133412358554}",20,0,-31.135479301389136,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
543,False,"{'a': 0.5, 'e': 0.52178481650838848}",25,0,-59.130097195236736,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
544,False,"{'a': 0.5, 'e': 0.52115905026341736}",20,0,-14.795178996133632,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
545,False,"{'a': 0.5, 'e': 0.52053403448756863}",20,9,-12.303582929816884,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
546,False,"{'a': 0.5, 'e': 0.51990976828081958}",20,0,-80.39849651981142,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
547,False,"{'a': 0.5, 'e': 0.51928625074422663}",20,0,-43.13247249277964,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
548,False,"{'a': 0.5, 'e': 0.51866348097992454}",20,4,10.106066294610262,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.51804145809112467}",20,6,8.610242834249497,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.51742018118211397}",20,0,14.290658034925727,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
551,False,"{'a': 0.5, 'e': 0.51679964935825362}",20,9,7.25023620666968,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 0.51617986172597763}",20,0,-11.474053284180734,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
553,False,"{'a': 0.5, 'e': 0.51556081739279169}",25,14,-25.416228120804735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
554,False,"{'a': 0.5, 'e': 0.51494251546727188}",20,0,-14.55065664256501,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
555,False,"{'a': 0.5, 'e': 0.51432495505906328}",20,0,-78.68683861750326,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
556,False,"{'a': 0.5, 'e': 0.51370813527887893}",25,11,-74.00169005878557,"{0: 7, 1: 1, 2: 4, 3: 2, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.5130920552384981}",30,0,-12.840528706517702,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
558,False,"{'a': 0.5, 'e': 0.51247671405076545}",20,0,-49.040117017037204,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
559,False,"{'a': 0.5, 'e': 0.51186211082958966}",30,0,-199.87753183647254,"{0: 18, 1: 3, 2: 5, 3: 0, 4: 4}",0
560,False,"{'a': 0.5, 'e': 0.5112482446899419}",20,0,-113.88202791762704,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
561,False,"{'a': 0.5, 'e': 0.51063511474785483}",30,0,-40.70861795132014,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
562,False,"{'a': 0.5, 'e': 0.51002272012042127}",20,6,3.0219535476890735,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.50941105992579272}",20,0,-71.05442152597458,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",1
564,False,"{'a': 0.5, 'e': 0.50880013328317852}",30,0,-197.81714368223953,"{0: 19, 1: 0, 2: 7, 3: 0, 4: 4}",0
565,False,"{'a': 0.5, 'e': 0.50818993931284417}",20,0,-75.30273411439185,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
566,False,"{'a': 0.5, 'e': 0.50758047713611032}",30,0,-52.31635175908249,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
567,False,"{'a': 0.5, 'e': 0.50697174587535121}",20,0,-2.2804048795342684,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
568,False,"{'a': 0.5, 'e': 0.50636374465399381}",20,8,-57.887307664445075,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
569,False,"{'a': 0.5, 'e': 0.50575647259651613}",20,3,-57.3393340750179,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 1}",1
570,False,"{'a': 0.5, 'e': 0.50514992882844645}",20,0,-14.82699699134286,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
571,False,"{'a': 0.5, 'e': 0.50454411247636155}",20,0,-116.37218603454826,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
572,False,"{'a': 0.5, 'e': 0.50393902266788582}",20,0,-49.923771011971596,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
573,False,"{'a': 0.5, 'e': 0.50333465853168979}",20,12,-38.12304171221434,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
574,False,"{'a': 0.5, 'e': 0.50273101919748897}",20,0,-2.3535868154027133,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
575,False,"{'a': 0.5, 'e': 0.50212810379604267}",25,0,18.97007013204973,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
576,False,"{'a': 0.5, 'e': 0.5015259114591526}",20,0,-24.573084303637323,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
577,False,"{'a': 0.5, 'e': 0.50092444131966174}",30,9,-33.76159526691965,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
578,False,"{'a': 0.5, 'e': 0.50032369251145292}",20,0,21.393045136192935,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
579,False,"{'a': 0.5, 'e': 0.4997236641694478}",25,0,-10.363335858941525,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
580,False,"{'a': 0.5, 'e': 0.49912435542960543}",20,15,6.4075803906256334,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.49852576542892113}",30,0,-90.86826272010086,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
582,False,"{'a': 0.5, 'e': 0.4979278933054252}",20,0,-53.715720978568314,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
583,False,"{'a': 0.5, 'e': 0.49733073819818163}",20,0,-27.73547503256285,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
584,False,"{'a': 0.5, 'e': 0.49673429924728701}",20,5,2.8778635661660106,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.49613857559386915}",20,8,-72.43946177112663,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
586,False,"{'a': 0.5, 'e': 0.4955435663800859}",20,0,-84.65489538759796,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
587,False,"{'a': 0.5, 'e': 0.49494927074912387}",20,0,-11.20625226596535,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
588,False,"{'a': 0.5, 'e': 0.49435568784519723}",20,0,-33.90018899972747,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
589,False,"{'a': 0.5, 'e': 0.4937628168135465}",20,0,-73.40154124854445,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
590,False,"{'a': 0.5, 'e': 0.49317065680043731}",20,1,-28.841091212688106,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
591,False,"{'a': 0.5, 'e': 0.49257920695315915}",25,0,4.8838261534427945,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
592,False,"{'a': 0.5, 'e': 0.49198846642002414}",25,0,20.660608322307297,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
593,False,"{'a': 0.5, 'e': 0.49139843435036579}",30,0,-69.3271748411334,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
594,False,"{'a': 0.5, 'e': 0.4908091098945378}",25,3,-126.70258116936226,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 3}",1
595,False,"{'a': 0.5, 'e': 0.49022049220391284}",20,3,-21.301595267918337,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
596,False,"{'a': 0.5, 'e': 0.48963258043088137}",20,0,-72.42363348078987,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
597,False,"{'a': 0.5, 'e': 0.48904537372885032}",20,12,-22.459071078824188,"{0: 4, 1: 2, 2: 2, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.48845887125224197}",30,0,-61.09818642755959,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
599,False,"{'a': 0.5, 'e': 0.48787307215649262}",25,0,-81.93710484758076,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
600,False,"{'a': 0.5, 'e': 0.48728797559805148}",30,0,-23.592509316873684,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
601,False,"{'a': 0.5, 'e': 0.48670358073437942}",20,0,-34.65249783774661,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
602,False,"{'a': 0.5, 'e': 0.48611988672394768}",20,0,-29.27294647543204,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
603,False,"{'a': 0.5, 'e': 0.48553689272623685}",20,0,5.5179013322710535,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
604,False,"{'a': 0.5, 'e': 0.48495459790173545}",35,0,-64.3157025981054,"{0: 28, 1: 0, 2: 6, 3: 0, 4: 1}",0
605,False,"{'a': 0.5, 'e': 0.48437300141193884}",30,16,-107.18583431060418,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 2}",1
606,False,"{'a': 0.5, 'e': 0.48379210241934795}",20,0,-58.44303882179922,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
607,False,"{'a': 0.5, 'e': 0.48321190008746812}",25,0,-79.07751998001359,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
608,False,"{'a': 0.5, 'e': 0.48263239358080795}",30,0,-37.479630343199815,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
609,False,"{'a': 0.5, 'e': 0.48205358206487792}",20,0,-29.538241890960016,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
610,False,"{'a': 0.5, 'e': 0.48147546470618935}",20,0,-17.106322208451548,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
611,False,"{'a': 0.5, 'e': 0.48089804067225317}",20,0,-46.02611046132826,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
612,False,"{'a': 0.5, 'e': 0.48032130913157867}",20,1,-84.77834515482833,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
613,False,"{'a': 0.5, 'e': 0.47974526925367228}",20,0,-28.970958732186,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
614,False,"{'a': 0.5, 'e': 0.47916992020903654}",20,14,-12.558918794027218,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.47859526116916873}",20,0,13.460584461891298,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
616,False,"{'a': 0.5, 'e': 0.47802129130655968}",20,0,-30.823782449269125,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
617,False,"{'a': 0.5, 'e': 0.47744800979469271}",20,0,-79.5561748779983,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
618,False,"{'a': 0.5, 'e': 0.47687541580804232}",25,0,-66.1698786028963,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
619,False,"{'a': 0.5, 'e': 0.47630350852207315}",35,0,-69.90967257125946,"{0: 26, 1: 4, 2: 4, 3: 0, 4: 1}",1
620,False,"{'a': 0.5, 'e': 0.47573228711323856}",20,0,14.771014316580578,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
621,False,"{'a': 0.5, 'e': 0.4751617507589796}",25,0,11.379767419921949,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
622,False,"{'a': 0.5, 'e': 0.47459189863772383}",20,0,-14.874934652683221,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
623,False,"{'a': 0.5, 'e': 0.47402272992888411}",20,0,-51.147089867037494,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
624,False,"{'a': 0.5, 'e': 0.47345424381285739}",20,0,-32.52654482431234,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
625,False,"{'a': 0.5, 'e': 0.4728864394710236}",20,0,-3.233025969774144,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
626,False,"{'a': 0.5, 'e': 0.47231931608574435}",30,4,-0.7738385344354051,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.47175287284036188}",20,0,4.67103719185791,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.47118710891919779}",25,4,-34.018681274877586,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.470622023507552}",25,8,14.214570710610502,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.47005761579170136}",20,15,11.226789573825947,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.46949388495889871}",20,0,-52.31818214942521,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
632,False,"{'a': 0.5, 'e': 0.46893083019737153}",25,0,-36.498304518529295,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
633,False,"{'a': 0.5, 'e': 0.46836845069632088}",20,0,-16.81586028306903,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
634,False,"{'a': 0.5, 'e': 0.46780674564592017}",30,0,-49.67319714429301,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
635,False,"{'a': 0.5, 'e': 0.46724571423731398}",30,0,-72.10500485340354,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
636,False,"{'a': 0.5, 'e': 0.46668535566261704}",20,0,-47.61442255311471,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
637,False,"{'a': 0.5, 'e': 0.46612566911491293}",25,0,-30.835266548527695,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
638,False,"{'a': 0.5, 'e': 0.4655666537882529}",25,4,-1.0067095162414235,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.46500830887765476}",20,0,-84.7752083377356,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
640,False,"{'a': 0.5, 'e': 0.46445063357910177}",25,18,11.564674808797136,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.46389362708954135}",20,7,2.6010006839814395,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.46333728860688411}",20,0,-27.80088299335201,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
643,False,"{'a': 0.5, 'e': 0.46278161733000256}",20,0,-77.9187952920499,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
644,False,"{'a': 0.5, 'e': 0.46222661245872992}",25,0,-30.56678367732157,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
645,False,"{'a': 0.5, 'e': 0.46167227319385906}",25,1,-51.76989747976074,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 1}",1
646,False,"{'a': 0.5, 'e': 0.46111859873714139}",20,3,1.028527619580082,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.46056558829128558}",35,16,-8.594029407866465,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.4600132410599565}",25,0,-74.65656745906115,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
649,False,"{'a': 0.5, 'e': 0.45946155624777407}",35,0,-50.9270837539938,"{0: 26, 1: 3, 2: 5, 3: 1, 4: 0}",0
650,False,"{'a': 0.5, 'e': 0.45891053306031199}",25,2,-20.882865814305028,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.45836017070409685}",25,0,-44.199567551047345,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
652,False,"{'a': 0.5, 'e': 0.45781046838660672}",25,0,-74.89018202099814,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
653,False,"{'a': 0.5, 'e': 0.45726142531627018}",20,0,-26.705158267103084,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
654,False,"{'a': 0.5, 'e': 0.4567130407024651}",25,3,11.747304489839838,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.45616531375551755}",25,13,-22.730791227420518,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.45561824368670062}",20,0,-72.22925503856156,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
657,False,"{'a': 0.5, 'e': 0.45507182970823334}",25,0,-5.746904942453881,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
658,False,"{'a': 0.5, 'e': 0.45452607103327947}",20,0,-28.075667337554624,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
659,False,"{'a': 0.5, 'e': 0.45398096687594641}",35,9,-7.52764814433125,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.45343651645128413}",25,0,-75.05403947976697,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
661,False,"{'a': 0.5, 'e': 0.45289271897528388}",20,11,-18.106479839668253,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.45234957366487721}",25,10,-13.681286748456364,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.45180707973793482}",20,11,7.118513260438568,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.45126523641326532}",20,0,-1.6845434313436423,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
665,False,"{'a': 0.5, 'e': 0.45072404291061424}",20,14,9.321642246080994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.4501834984506628}",20,0,21.920138754414946,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
667,False,"{'a': 0.5, 'e': 0.44964360225502692}",20,0,7.498221247660399,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
668,False,"{'a': 0.5, 'e': 0.449104353546256}",30,8,-32.7751268271602,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
669,False,"{'a': 0.5, 'e': 0.44856575154783179}",30,0,-25.212222412965176,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
670,False,"{'a': 0.5, 'e': 0.44802779548416732}",20,0,1.3874490108987583,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
671,False,"{'a': 0.5, 'e': 0.44749048458060575}",30,0,-31.94086946228825,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
672,False,"{'a': 0.5, 'e': 0.44695381806341933}",25,0,-45.85996887791017,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
673,False,"{'a': 0.5, 'e': 0.44641779515980812}",30,0,-67.62823897718005,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
674,False,"{'a': 0.5, 'e': 0.44588241509789911}",20,14,11.646512054747886,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.44534767710674489}",25,0,14.13386001628906,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
676,False,"{'a': 0.5, 'e': 0.44481358041632263}",20,6,-37.09000193595513,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
677,False,"{'a': 0.5, 'e': 0.44428012425753305}",25,7,-52.19449589070269,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
678,False,"{'a': 0.5, 'e': 0.44374730786219918}",25,0,3.577327791459341,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
679,False,"{'a': 0.5, 'e': 0.44321513046306532}",25,0,22.323540235901177,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
680,False,"{'a': 0.5, 'e': 0.44268359129379592}",30,0,4.423681227720053,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
681,False,"{'a': 0.5, 'e': 0.44215268958897447}",20,7,-46.397056363217466,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
