trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 0.9999}",20,0,-142.31290260575466,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
2,False,"{'a': 0.1, 'e': 0.99870083964011525}",25,6,-115.96360390389366,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 1}",1
3,False,"{'a': 0.1, 'e': 0.99750311740961206}",20,0,-75.2809314652215,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
4,False,"{'a': 0.1, 'e': 0.99630683158377031}",25,0,-172.34081185900797,"{0: 14, 1: 2, 2: 4, 3: 3, 4: 2}",0
5,False,"{'a': 0.1, 'e': 0.9951119804399382}",30,12,-46.01770988310892,"{0: 10, 1: 6, 2: 1, 3: 1, 4: 0}",1
6,False,"{'a': 0.1, 'e': 0.99391856225752995}",20,0,-13.219884185275353,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
7,False,"{'a': 0.1, 'e': 0.99272657531802311}",20,0,-98.09880675679653,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
8,False,"{'a': 0.1, 'e': 0.99153601790495627}",25,0,-126.95070454599814,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
9,False,"{'a': 0.1, 'e': 0.99034688830392648}",20,13,2.2494472922294735,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
10,False,"{'a': 0.1, 'e': 0.98915918480258702}",20,0,-151.55260340246144,"{0: 8, 1: 4, 2: 4, 3: 3, 4: 1}",0
11,False,"{'a': 0.1, 'e': 0.98797290569064455}",20,0,-83.254466445961,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
12,False,"{'a': 0.1, 'e': 0.98678804925985708}",20,0,-118.28102856762058,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
13,False,"{'a': 0.1, 'e': 0.98560461380403097}",25,0,-104.82819551533531,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
14,False,"{'a': 0.1, 'e': 0.98442259761901907}",20,0,-75.02350288156006,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
15,False,"{'a': 0.1, 'e': 0.98324199900271791}",25,15,-66.87421241365398,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 1}",1
16,False,"{'a': 0.1, 'e': 0.9820628162550652}",20,0,-98.78161728206774,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
17,False,"{'a': 0.1, 'e': 0.98088504767803752}",25,0,-61.37655265055346,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
18,False,"{'a': 0.1, 'e': 0.97970869157564811}",25,0,-257.3810040824994,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 5}",0
19,False,"{'a': 0.1, 'e': 0.97853374625394385}",25,0,-133.76323873329508,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
20,False,"{'a': 0.1, 'e': 0.97736021002100326}",20,0,-117.5297800845429,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
21,False,"{'a': 0.1, 'e': 0.97618808118693401}",20,0,-117.23306160786122,"{0: 10, 1: 3, 2: 3, 3: 4, 4: 0}",0
22,False,"{'a': 0.1, 'e': 0.97501735806387035}",20,0,-180.9639755486445,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
23,False,"{'a': 0.1, 'e': 0.97384803896597072}",25,0,-81.72343980615749,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
24,False,"{'a': 0.1, 'e': 0.97268012220941547}",25,0,-244.9377639768943,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 4}",0
25,False,"{'a': 0.1, 'e': 0.97151360611240434}",20,0,-46.83033138576814,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
26,False,"{'a': 0.1, 'e': 0.97034848899515391}",20,0,-105.98165995968895,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
27,False,"{'a': 0.1, 'e': 0.96918476917989527}",25,0,-116.44969185588236,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
28,False,"{'a': 0.1, 'e': 0.96802244499087176}",20,13,-28.324833782455947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
29,False,"{'a': 0.1, 'e': 0.96686151475433624}",20,0,-133.76804200230194,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 3}",0
30,False,"{'a': 0.1, 'e': 0.96570197679854908}",25,0,-157.76078204178535,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
31,False,"{'a': 0.1, 'e': 0.96454382945377537}",20,11,-18.330095590777077,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
32,False,"{'a': 0.1, 'e': 0.96338707105228272}",20,0,-117.40333600355437,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
33,False,"{'a': 0.1, 'e': 0.9622316999283389}",20,0,-106.7778066300006,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
34,False,"{'a': 0.1, 'e': 0.96107771441820922}",20,0,-116.91906963180068,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
35,False,"{'a': 0.1, 'e': 0.95992511286015436}",30,16,-16.621494484208704,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
36,False,"{'a': 0.1, 'e': 0.95877389359442788}",30,9,-50.81134384986738,"{0: 14, 1: 3, 2: 2, 3: 2, 4: 0}",1
37,False,"{'a': 0.1, 'e': 0.95762405496327396}",20,0,-136.80282610866007,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
38,False,"{'a': 0.1, 'e': 0.95647559531092463}",35,0,-209.44423282367316,"{0: 21, 1: 2, 2: 8, 3: 1, 4: 3}",0
39,False,"{'a': 0.1, 'e': 0.95532851298359778}",20,0,-50.57705274514899,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
40,False,"{'a': 0.1, 'e': 0.9541828063294947}",20,0,-56.81914612277423,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
41,False,"{'a': 0.1, 'e': 0.95303847369879768}",25,0,-64.90894319039836,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
42,False,"{'a': 0.1, 'e': 0.95189551344366741}",25,0,-106.94678616759197,"{0: 14, 1: 0, 2: 10, 3: 1, 4: 0}",0
43,False,"{'a': 0.1, 'e': 0.95075392391824098}",20,0,-32.070972686804026,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
44,False,"{'a': 0.1, 'e': 0.94961370347862928}",20,0,-100.8242072283464,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
45,False,"{'a': 0.1, 'e': 0.94847485048291469}",25,0,-148.61490412288467,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 3}",0
46,False,"{'a': 0.1, 'e': 0.9473373632911487}",20,0,-65.85351594868453,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
47,False,"{'a': 0.1, 'e': 0.94620124026534957}",25,16,-2.5010922838822625,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
48,False,"{'a': 0.1, 'e': 0.94506647976949998}",25,0,-37.43879125982641,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
49,False,"{'a': 0.1, 'e': 0.94393308016954447}",25,0,-112.81055134274499,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
50,False,"{'a': 0.1, 'e': 0.94280103983338759}",25,0,-109.36626752729175,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
51,False,"{'a': 0.1, 'e': 0.94167035713089098}",25,0,-201.30201868608228,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
52,False,"{'a': 0.1, 'e': 0.94054103043387138}",25,0,-148.57978828529312,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
53,False,"{'a': 0.1, 'e': 0.9394130581160981}",30,0,-110.80041134289439,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
54,False,"{'a': 0.1, 'e': 0.93828643855329086}",20,0,-84.19942513382648,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
55,False,"{'a': 0.1, 'e': 0.93716117012311728}",35,0,-164.54968552187452,"{0: 23, 1: 2, 2: 6, 3: 2, 4: 2}",0
56,False,"{'a': 0.1, 'e': 0.93603725120519055}",20,0,-60.269133331840415,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
57,False,"{'a': 0.1, 'e': 0.93491468018106727}",20,12,-9.732051643884894,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
58,False,"{'a': 0.1, 'e': 0.93379345543424508}",20,0,-97.08752393095898,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
59,False,"{'a': 0.1, 'e': 0.93267357535016004}",30,0,-76.67095909366,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 0}",0
60,False,"{'a': 0.1, 'e': 0.93155503831618469}",35,0,-105.80336297541965,"{0: 24, 1: 3, 2: 6, 3: 1, 4: 1}",0
61,False,"{'a': 0.1, 'e': 0.93043784272162544}",20,0,-211.9195620504335,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
62,False,"{'a': 0.1, 'e': 0.9293219869577205}",25,0,-89.44272851992736,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
63,False,"{'a': 0.1, 'e': 0.92820746941763743}",20,0,-72.95150392707247,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
64,False,"{'a': 0.1, 'e': 0.92709428849647069}",20,0,-45.48674767676944,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
65,False,"{'a': 0.1, 'e': 0.92598244259123963}",35,2,-133.81365778127096,"{0: 19, 1: 2, 2: 11, 3: 0, 4: 1}",1
66,False,"{'a': 0.1, 'e': 0.92487193010088586}",20,0,-41.217795943496306,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
67,False,"{'a': 0.1, 'e': 0.92376274942627123}",20,0,-56.06887469370835,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
68,False,"{'a': 0.1, 'e': 0.92265489897017539}",30,0,-153.15079452792688,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 1}",0
69,False,"{'a': 0.1, 'e': 0.92154837713729354}",25,7,-82.56334940675909,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 1}",1
70,False,"{'a': 0.1, 'e': 0.92044318233423406}",30,0,-79.4325250572449,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",0
71,False,"{'a': 0.1, 'e': 0.9193393129695161}",20,0,-124.48360535661023,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
72,False,"{'a': 0.1, 'e': 0.91823676745356775}",25,0,-16.75045810370922,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
73,False,"{'a': 0.1, 'e': 0.91713554419872323}",35,0,-241.41933179250137,"{0: 22, 1: 3, 2: 3, 3: 3, 4: 4}",0
74,False,"{'a': 0.1, 'e': 0.9160356416192208}",20,0,-39.3484266888195,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
75,False,"{'a': 0.1, 'e': 0.91493705813120052}",30,0,-139.6239608877645,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
76,False,"{'a': 0.1, 'e': 0.91383979215270206}",25,0,-147.07742320781023,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 4}",0
77,False,"{'a': 0.1, 'e': 0.91274384210366222}",20,0,-112.86931679204164,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
78,False,"{'a': 0.1, 'e': 0.91164920640591274}",30,12,-157.91149894140082,"{0: 8, 1: 0, 2: 7, 3: 1, 4: 2}",1
79,False,"{'a': 0.1, 'e': 0.91055588348317806}",25,0,-142.68760408982428,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
80,False,"{'a': 0.1, 'e': 0.90946387176107291}",20,0,-33.44287268941571,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
81,False,"{'a': 0.1, 'e': 0.90837316966710024}",20,0,-174.55589682798478,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
82,False,"{'a': 0.1, 'e': 0.90728377563064888}",30,2,-133.41941313864874,"{0: 19, 1: 3, 2: 2, 3: 2, 4: 2}",1
83,False,"{'a': 0.1, 'e': 0.90619568808299122}",30,0,-123.78407716812121,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
84,False,"{'a': 0.1, 'e': 0.90510890545728095}",20,0,-58.596858928863846,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
85,False,"{'a': 0.1, 'e': 0.90402342618855103}",25,0,-106.13817340119756,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
86,False,"{'a': 0.1, 'e': 0.90293924871371101}",20,0,-109.27554004668494,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
87,False,"{'a': 0.1, 'e': 0.90185637147154518}",20,0,-31.30847931428916,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
88,False,"{'a': 0.1, 'e': 0.90077479290271012}",30,0,-194.91226644913573,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 4}",0
89,False,"{'a': 0.1, 'e': 0.89969451144973245}",25,0,-113.75549379225363,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
90,False,"{'a': 0.1, 'e': 0.89861552555700674}",25,0,-151.34617331550444,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
91,False,"{'a': 0.1, 'e': 0.89753783367079309}",25,0,-93.33068293218403,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
92,False,"{'a': 0.1, 'e': 0.89646143423921498}",30,0,-119.95693402574312,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
93,False,"{'a': 0.1, 'e': 0.89538632571225718}",25,0,-82.77120970409574,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 0}",0
94,False,"{'a': 0.1, 'e': 0.89431250654176309}",25,0,-149.310528398659,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
95,False,"{'a': 0.1, 'e': 0.89323997518143294}",35,3,-151.30694536402697,"{0: 18, 1: 2, 2: 9, 3: 2, 4: 1}",1
96,False,"{'a': 0.1, 'e': 0.8921687300868214}",25,2,-112.50480248771709,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 2}",1
97,False,"{'a': 0.1, 'e': 0.89109876971533541}",25,0,-96.60195816530812,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
98,False,"{'a': 0.1, 'e': 0.89003009252623178}",20,0,-134.54016211635283,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
99,False,"{'a': 0.1, 'e': 0.88896269698061514}",20,0,-163.70233413233595,"{0: 9, 1: 1, 2: 5, 3: 4, 4: 1}",0
100,False,"{'a': 0.1, 'e': 0.8878965815414358}",25,0,-132.97497327837215,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
101,False,"{'a': 0.1, 'e': 0.88683174467348724}",25,0,-38.960145394360396,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
102,False,"{'a': 0.1, 'e': 0.88576818484340425}",30,0,-99.51059814203313,"{0: 22, 1: 0, 2: 5, 3: 2, 4: 1}",0
103,False,"{'a': 0.1, 'e': 0.88470590051966058}",25,0,-58.904488792761754,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
104,False,"{'a': 0.1, 'e': 0.88364489017256653}",35,0,-149.53571646279642,"{0: 21, 1: 4, 2: 8, 3: 0, 4: 2}",0
105,False,"{'a': 0.1, 'e': 0.88258515227426704}",30,0,-216.24688008341286,"{0: 14, 1: 5, 2: 5, 3: 4, 4: 2}",0
106,False,"{'a': 0.1, 'e': 0.88152668529873923}",30,0,-77.45687966698777,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
107,False,"{'a': 0.1, 'e': 0.88046948772179068}",20,0,-99.83647022141085,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
108,False,"{'a': 0.1, 'e': 0.87941355802105659}",25,0,-97.72146908168692,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
109,False,"{'a': 0.1, 'e': 0.87835889467599793}",20,0,-162.15627765276358,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
110,False,"{'a': 0.1, 'e': 0.87730549616789943}",30,2,-210.6592875607878,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 3}",1
111,False,"{'a': 0.1, 'e': 0.87625336097986706}",25,0,-39.9951561609885,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
112,False,"{'a': 0.1, 'e': 0.87520248759682584}",20,0,-169.7484566953479,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
113,False,"{'a': 0.1, 'e': 0.87415287450551804}",20,0,-137.51498789283897,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
114,False,"{'a': 0.1, 'e': 0.87310452019450058}",25,0,-96.95134103445811,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
115,False,"{'a': 0.1, 'e': 0.87205742315414303}",20,0,-117.2786097383626,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 3}",0
116,False,"{'a': 0.1, 'e': 0.87101158187662553}",20,0,-73.51846459228446,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
117,False,"{'a': 0.1, 'e': 0.86996699485593643}",20,0,-74.33397937738536,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
118,False,"{'a': 0.1, 'e': 0.86892366058787029}",30,1,-115.92051522620183,"{0: 17, 1: 2, 2: 7, 3: 3, 4: 0}",1
119,False,"{'a': 0.1, 'e': 0.86788157757002549}",35,11,-63.102859576145214,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 1}",1
120,False,"{'a': 0.1, 'e': 0.86684074430180236}",30,0,-127.04534204281612,"{0: 20, 1: 2, 2: 4, 3: 3, 4: 1}",0
121,False,"{'a': 0.1, 'e': 0.86580115928440082}",20,0,-79.66343973024064,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
122,False,"{'a': 0.1, 'e': 0.86476282102081825}",35,0,-133.51500203895674,"{0: 25, 1: 1, 2: 6, 3: 1, 4: 2}",0
123,False,"{'a': 0.1, 'e': 0.86372572801584746}",25,0,-108.9189633770894,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
124,False,"{'a': 0.1, 'e': 0.86268987877607417}",20,0,-187.1804330987765,"{0: 8, 1: 3, 2: 4, 3: 3, 4: 2}",0
125,False,"{'a': 0.1, 'e': 0.86165527180987544}",30,0,-167.66071953867564,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 3}",0
126,False,"{'a': 0.1, 'e': 0.86062190562741703}",20,10,-63.76932848057818,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
127,False,"{'a': 0.1, 'e': 0.85958977874065146}",20,0,-56.44585775820076,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
128,False,"{'a': 0.1, 'e': 0.85855888966331573}",30,0,-122.81877093686205,"{0: 17, 1: 6, 2: 5, 3: 1, 4: 1}",0
129,False,"{'a': 0.1, 'e': 0.85752923691092953}",25,0,-17.465368601596325,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
130,False,"{'a': 0.1, 'e': 0.85650081900079267}",20,14,-9.015735828061562,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.1, 'e': 0.85547363445198321}",25,0,-147.78643894729444,"{0: 11, 1: 4, 2: 8, 3: 1, 4: 1}",0
132,False,"{'a': 0.1, 'e': 0.85444768178535513}",20,0,-39.54669225249603,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
133,False,"{'a': 0.1, 'e': 0.85342295952353653}",20,0,-53.422100285569115,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
134,False,"{'a': 0.1, 'e': 0.8523994661909271}",25,0,-38.72803404389768,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
135,False,"{'a': 0.1, 'e': 0.85137720031369624}",30,17,-41.70743052531682,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 0}",1
136,False,"{'a': 0.1, 'e': 0.8503561604197809}",25,0,-112.20978246670546,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
137,False,"{'a': 0.1, 'e': 0.84933634503888356}",25,0,-187.66575300801375,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",0
138,False,"{'a': 0.1, 'e': 0.84831775270246979}",25,0,-49.38104088950349,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
139,False,"{'a': 0.1, 'e': 0.84730038194376656}",25,0,-223.9752751565703,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 4}",0
140,False,"{'a': 0.1, 'e': 0.84628423129775976}",20,0,-145.3706136596403,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
141,False,"{'a': 0.1, 'e': 0.84526929930119221}",20,0,-67.30470978274244,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
142,False,"{'a': 0.1, 'e': 0.84425558449256177}",20,0,-35.98150781254287,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
143,False,"{'a': 0.1, 'e': 0.8432430854121189}",20,2,-75.53590372265278,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 0}",1
144,False,"{'a': 0.1, 'e': 0.84223180060186464}",20,0,-102.38580823418228,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
145,False,"{'a': 0.1, 'e': 0.84122172860554889}",20,0,-110.26939894135083,"{0: 13, 1: 2, 2: 1, 3: 3, 4: 1}",0
146,False,"{'a': 0.1, 'e': 0.84021286796866768}",20,0,-8.906134943406656,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
147,False,"{'a': 0.1, 'e': 0.83920521723846153}",25,0,-56.49457143023857,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
148,False,"{'a': 0.1, 'e': 0.83819877496391315}",20,5,-95.42232636707784,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 1}",1
149,False,"{'a': 0.1, 'e': 0.83719353969574561}",20,0,-37.81484504020786,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
150,False,"{'a': 0.1, 'e': 0.83618950998641994}",20,12,-19.243172939309733,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
151,False,"{'a': 0.1, 'e': 0.83518668439013311}",25,0,-127.45918730994424,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
152,False,"{'a': 0.1, 'e': 0.83418506146281612}",20,0,-68.35474916625944,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
153,False,"{'a': 0.1, 'e': 0.83318463976213175}",20,0,-37.22561081614293,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
154,False,"{'a': 0.1, 'e': 0.83218541784747257}",35,0,-180.46833884045253,"{0: 25, 1: 0, 2: 5, 3: 2, 4: 3}",0
155,False,"{'a': 0.1, 'e': 0.83118739427995891}",30,0,-116.92404803780597,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
156,False,"{'a': 0.1, 'e': 0.8301905676224367}",25,0,-117.17276660322722,"{0: 13, 1: 1, 2: 9, 3: 2, 4: 0}",0
157,False,"{'a': 0.1, 'e': 0.82919493643947528}",20,0,-10.642731108210699,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
158,False,"{'a': 0.1, 'e': 0.82820049929736561}",20,0,-48.20625725470576,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
159,False,"{'a': 0.1, 'e': 0.82720725476411805}",25,0,-99.98094610510162,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
160,False,"{'a': 0.1, 'e': 0.82621520140946036}",20,0,-33.35712260173421,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
161,False,"{'a': 0.1, 'e': 0.8252243378048354}",25,0,-168.69750899417093,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
162,False,"{'a': 0.1, 'e': 0.8242346625233995}",20,12,6.525070160632048,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.1, 'e': 0.8232461741400201}",20,0,-101.44504601097894,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
164,False,"{'a': 0.1, 'e': 0.82225887123127372}",25,8,-33.12731155564601,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
165,False,"{'a': 0.1, 'e': 0.82127275237544395}",25,0,-23.551789980929893,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
166,False,"{'a': 0.1, 'e': 0.82028781615251956}",25,0,-84.56742667476661,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
167,False,"{'a': 0.1, 'e': 0.81930406114419219}",20,0,-95.82497844613593,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
168,False,"{'a': 0.1, 'e': 0.81832148593385434}",25,0,-85.24058230448018,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
169,False,"{'a': 0.1, 'e': 0.81734008910659772}",20,0,-65.8060079983487,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
170,False,"{'a': 0.1, 'e': 0.81635986924921067}",20,0,-116.24424790668705,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
171,False,"{'a': 0.1, 'e': 0.81538082495017639}",25,0,-85.56947189845184,"{0: 16, 1: 2, 2: 4, 3: 3, 4: 0}",1
172,False,"{'a': 0.1, 'e': 0.81440295479967095}",25,0,-176.4461256498218,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
173,False,"{'a': 0.1, 'e': 0.81342625738956109}",25,0,-97.91252754792835,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
174,False,"{'a': 0.1, 'e': 0.8124507313134024}",25,0,-115.39710083311844,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
175,False,"{'a': 0.1, 'e': 0.81147637516643722}",25,0,-201.97857676801277,"{0: 14, 1: 1, 2: 5, 3: 2, 4: 3}",0
176,False,"{'a': 0.1, 'e': 0.81050318754559258}",20,0,-144.90649811668231,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
177,False,"{'a': 0.1, 'e': 0.80953116704947803}",30,0,-56.192790708984724,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
178,False,"{'a': 0.1, 'e': 0.80856031227838387}",20,0,-125.63707412009411,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
179,False,"{'a': 0.1, 'e': 0.8075906218342791}",20,0,-44.141301145460055,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
180,False,"{'a': 0.1, 'e': 0.80662209432080934}",25,0,-102.00437420589681,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
181,False,"{'a': 0.1, 'e': 0.80565472834329477}",20,0,-45.279158861551714,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
182,False,"{'a': 0.1, 'e': 0.80468852250872824}",25,4,-81.78530642055193,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 1}",1
183,False,"{'a': 0.1, 'e': 0.80372347542577316}",25,0,-183.2830935329977,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 5}",0
