trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.1, 'e': 0.9999}",20,0,-85.210832584113,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
2,False,"{'a': 0.1, 'e': 0.99870083964011525}",20,0,-111.02526695077486,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
3,False,"{'a': 0.1, 'e': 0.99750311740961206}",20,0,-94.82638426932097,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
4,False,"{'a': 0.1, 'e': 0.99630683158377031}",30,0,-207.4530130636886,"{0: 14, 1: 2, 2: 10, 3: 2, 4: 2}",0
5,False,"{'a': 0.1, 'e': 0.9951119804399382}",20,0,-71.93510954395195,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
6,False,"{'a': 0.1, 'e': 0.99391856225752995}",20,0,-109.60196616253653,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
7,False,"{'a': 0.1, 'e': 0.99272657531802311}",20,0,-119.41788368294435,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
8,False,"{'a': 0.1, 'e': 0.99153601790495627}",20,0,-54.770365670268916,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
9,False,"{'a': 0.1, 'e': 0.99034688830392648}",20,0,-149.02495798324745,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
10,False,"{'a': 0.1, 'e': 0.98915918480258702}",20,0,-112.13065684054817,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
11,False,"{'a': 0.1, 'e': 0.98797290569064455}",25,1,-225.03382528903828,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 5}",1
12,False,"{'a': 0.1, 'e': 0.98678804925985708}",20,0,-107.24823390229491,"{0: 9, 1: 4, 2: 4, 3: 3, 4: 0}",0
13,False,"{'a': 0.1, 'e': 0.98560461380403097}",25,0,-76.96795038864666,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
14,False,"{'a': 0.1, 'e': 0.98442259761901907}",25,0,-116.96267157375593,"{0: 15, 1: 5, 2: 1, 3: 3, 4: 1}",0
15,False,"{'a': 0.1, 'e': 0.98324199900271791}",20,0,-163.7166819179635,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
16,False,"{'a': 0.1, 'e': 0.9820628162550652}",30,0,-52.08846113097458,"{0: 22, 1: 0, 2: 8, 3: 0, 4: 0}",0
17,False,"{'a': 0.1, 'e': 0.98088504767803752}",20,0,-88.67522987549874,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
18,False,"{'a': 0.1, 'e': 0.97970869157564811}",20,0,-112.15494172671552,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
19,False,"{'a': 0.1, 'e': 0.97853374625394385}",25,0,-169.0380931393853,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
20,False,"{'a': 0.1, 'e': 0.97736021002100326}",25,0,-163.8621411445809,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
21,False,"{'a': 0.1, 'e': 0.97618808118693401}",30,0,-176.2444854189782,"{0: 18, 1: 5, 2: 3, 3: 1, 4: 3}",0
22,False,"{'a': 0.1, 'e': 0.97501735806387035}",20,0,-61.13998679129226,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
23,False,"{'a': 0.1, 'e': 0.97384803896597072}",30,0,-217.65306324781372,"{0: 14, 1: 4, 2: 7, 3: 3, 4: 2}",0
24,False,"{'a': 0.1, 'e': 0.97268012220941547}",20,0,-119.40205678564308,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
25,False,"{'a': 0.1, 'e': 0.97151360611240434}",20,0,-133.80810434392674,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
26,False,"{'a': 0.1, 'e': 0.97034848899515391}",20,0,-29.351755225818515,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
27,False,"{'a': 0.1, 'e': 0.96918476917989527}",20,0,-88.09740371540411,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
28,False,"{'a': 0.1, 'e': 0.96802244499087176}",25,3,-215.96737137967474,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 4}",1
29,False,"{'a': 0.1, 'e': 0.96686151475433624}",25,0,-232.09750214267333,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 5}",0
30,False,"{'a': 0.1, 'e': 0.96570197679854908}",35,0,-157.93798713779378,"{0: 24, 1: 3, 2: 5, 3: 0, 4: 3}",0
31,False,"{'a': 0.1, 'e': 0.96454382945377537}",20,0,-144.12169994443883,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
32,False,"{'a': 0.1, 'e': 0.96338707105228272}",20,0,-133.09577694029207,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
33,False,"{'a': 0.1, 'e': 0.9622316999283389}",30,7,-113.25320802737711,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 2}",1
34,False,"{'a': 0.1, 'e': 0.96107771441820922}",30,11,-37.822194998044296,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 0}",1
35,False,"{'a': 0.1, 'e': 0.95992511286015436}",35,0,-139.84246437971495,"{0: 24, 1: 2, 2: 6, 3: 1, 4: 2}",0
36,False,"{'a': 0.1, 'e': 0.95877389359442788}",20,0,-95.49708925649335,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
37,False,"{'a': 0.1, 'e': 0.95762405496327396}",25,13,-53.01212798900699,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
38,False,"{'a': 0.1, 'e': 0.95647559531092463}",35,0,-288.72874063041706,"{0: 16, 1: 2, 2: 10, 3: 4, 4: 3}",0
39,False,"{'a': 0.1, 'e': 0.95532851298359778}",25,0,-74.85009765830796,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
40,False,"{'a': 0.1, 'e': 0.9541828063294947}",20,0,-227.2452015284275,"{0: 7, 1: 5, 2: 3, 3: 1, 4: 4}",0
41,False,"{'a': 0.1, 'e': 0.95303847369879768}",20,0,-195.35376783080486,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 3}",0
42,False,"{'a': 0.1, 'e': 0.95189551344366741}",20,0,-152.97737143641598,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
43,False,"{'a': 0.1, 'e': 0.95075392391824098}",20,0,-152.5864945368344,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
44,False,"{'a': 0.1, 'e': 0.94961370347862928}",25,0,-95.72382604449277,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
45,False,"{'a': 0.1, 'e': 0.94847485048291469}",25,0,-142.9876660390377,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
46,False,"{'a': 0.1, 'e': 0.9473373632911487}",25,0,-106.12510397026381,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
47,False,"{'a': 0.1, 'e': 0.94620124026534957}",20,0,-110.29697326177087,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
48,False,"{'a': 0.1, 'e': 0.94506647976949998}",20,7,-67.15752908957697,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
49,False,"{'a': 0.1, 'e': 0.94393308016954447}",25,0,-322.01221119438384,"{0: 7, 1: 4, 2: 7, 3: 2, 4: 5}",0
50,False,"{'a': 0.1, 'e': 0.94280103983338759}",20,0,-75.82424319790161,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
51,False,"{'a': 0.1, 'e': 0.94167035713089098}",20,0,-54.4563833352848,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
52,False,"{'a': 0.1, 'e': 0.94054103043387138}",20,0,-52.657189619089316,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
53,False,"{'a': 0.1, 'e': 0.9394130581160981}",35,0,-190.17186192104725,"{0: 21, 1: 3, 2: 8, 3: 0, 4: 3}",0
54,False,"{'a': 0.1, 'e': 0.93828643855329086}",20,16,9.56707118458498,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.1, 'e': 0.93716117012311728}",20,0,-126.45170957302373,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
56,False,"{'a': 0.1, 'e': 0.93603725120519055}",20,0,-41.7688132176224,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
57,False,"{'a': 0.1, 'e': 0.93491468018106727}",25,0,-124.13435956617131,"{0: 12, 1: 7, 2: 4, 3: 1, 4: 1}",0
58,False,"{'a': 0.1, 'e': 0.93379345543424508}",20,0,-58.485759782116716,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
59,False,"{'a': 0.1, 'e': 0.93267357535016004}",25,0,-181.28256424773605,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
60,False,"{'a': 0.1, 'e': 0.93155503831618469}",30,0,-220.20113292568624,"{0: 19, 1: 0, 2: 6, 3: 1, 4: 4}",0
61,False,"{'a': 0.1, 'e': 0.93043784272162544}",20,0,-78.50280893849944,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
62,False,"{'a': 0.1, 'e': 0.9293219869577205}",25,0,-136.3578783230916,"{0: 14, 1: 4, 2: 3, 3: 3, 4: 1}",0
63,False,"{'a': 0.1, 'e': 0.92820746941763743}",25,0,-139.563201559527,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
64,False,"{'a': 0.1, 'e': 0.92709428849647069}",25,0,-193.65606102635022,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
65,False,"{'a': 0.1, 'e': 0.92598244259123963}",20,0,-70.81874783561938,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
66,False,"{'a': 0.1, 'e': 0.92487193010088586}",30,0,-259.69343898963695,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 5}",0
67,False,"{'a': 0.1, 'e': 0.92376274942627123}",20,0,-110.48998604393068,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
68,False,"{'a': 0.1, 'e': 0.92265489897017539}",25,0,-147.50098977704656,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
69,False,"{'a': 0.1, 'e': 0.92154837713729354}",25,0,-101.89652506054034,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
70,False,"{'a': 0.1, 'e': 0.92044318233423406}",25,0,-122.6437708859971,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
71,False,"{'a': 0.1, 'e': 0.9193393129695161}",25,14,-59.589887090999554,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
72,False,"{'a': 0.1, 'e': 0.91823676745356775}",30,0,-199.2059351594582,"{0: 19, 1: 2, 2: 5, 3: 0, 4: 4}",0
73,False,"{'a': 0.1, 'e': 0.91713554419872323}",35,16,-86.44487333484054,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 1}",1
74,False,"{'a': 0.1, 'e': 0.9160356416192208}",20,0,-39.205127084676455,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
75,False,"{'a': 0.1, 'e': 0.91493705813120052}",30,0,-131.97767494786675,"{0: 19, 1: 1, 2: 7, 3: 2, 4: 1}",0
76,False,"{'a': 0.1, 'e': 0.91383979215270206}",30,0,-180.06606368794365,"{0: 17, 1: 5, 2: 5, 3: 0, 4: 3}",0
77,False,"{'a': 0.1, 'e': 0.91274384210366222}",30,0,-128.14997623951209,"{0: 19, 1: 3, 2: 4, 3: 3, 4: 1}",0
78,False,"{'a': 0.1, 'e': 0.91164920640591274}",20,0,-41.58595680570868,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
79,False,"{'a': 0.1, 'e': 0.91055588348317806}",20,0,-47.8842044917488,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
80,False,"{'a': 0.1, 'e': 0.90946387176107291}",20,0,-128.99629404839607,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
81,False,"{'a': 0.1, 'e': 0.90837316966710024}",30,0,-121.39122804995358,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
82,False,"{'a': 0.1, 'e': 0.90728377563064888}",20,12,3.5700473097226713,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
83,False,"{'a': 0.1, 'e': 0.90619568808299122}",25,0,-95.42122150490424,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
84,False,"{'a': 0.1, 'e': 0.90510890545728095}",20,0,-93.06160388585505,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
85,False,"{'a': 0.1, 'e': 0.90402342618855103}",20,0,-47.20692905877239,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
86,False,"{'a': 0.1, 'e': 0.90293924871371101}",30,0,-154.31520072043404,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
87,False,"{'a': 0.1, 'e': 0.90185637147154518}",25,16,0.8547390427031818,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
88,False,"{'a': 0.1, 'e': 0.90077479290271012}",25,11,-139.5254285370873,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 3}",1
89,False,"{'a': 0.1, 'e': 0.89969451144973245}",20,0,-160.5410093253865,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
90,False,"{'a': 0.1, 'e': 0.89861552555700674}",25,4,-119.82802905716942,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 1}",1
91,False,"{'a': 0.1, 'e': 0.89753783367079309}",25,9,-86.75568978587421,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 1}",1
92,False,"{'a': 0.1, 'e': 0.89646143423921498}",20,0,-104.15064576008986,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
93,False,"{'a': 0.1, 'e': 0.89538632571225718}",20,0,-114.95420568275742,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
94,False,"{'a': 0.1, 'e': 0.89431250654176309}",25,0,-72.73579648900373,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
95,False,"{'a': 0.1, 'e': 0.89323997518143294}",25,0,-129.71888740092436,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 1}",0
96,False,"{'a': 0.1, 'e': 0.8921687300868214}",25,0,-61.72652563767238,"{0: 18, 1: 2, 2: 2, 3: 3, 4: 0}",0
97,False,"{'a': 0.1, 'e': 0.89109876971533541}",20,0,-110.81889102455347,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
98,False,"{'a': 0.1, 'e': 0.89003009252623178}",20,0,-94.22928823250734,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
99,False,"{'a': 0.1, 'e': 0.88896269698061514}",25,0,-44.92308761070863,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
100,False,"{'a': 0.1, 'e': 0.8878965815414358}",25,0,-52.908857327260364,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
101,False,"{'a': 0.1, 'e': 0.88683174467348724}",20,0,-142.97821334899137,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
102,False,"{'a': 0.1, 'e': 0.88576818484340425}",30,0,-39.8670260554693,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
103,False,"{'a': 0.1, 'e': 0.88470590051966058}",25,0,-190.14129841486394,"{0: 13, 1: 6, 2: 2, 3: 0, 4: 4}",0
104,False,"{'a': 0.1, 'e': 0.88364489017256653}",30,0,-261.32451707177165,"{0: 16, 1: 1, 2: 7, 3: 2, 4: 4}",0
105,False,"{'a': 0.1, 'e': 0.88258515227426704}",25,0,-94.2819866762768,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
106,False,"{'a': 0.1, 'e': 0.88152668529873923}",20,0,-114.3487814993658,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
107,False,"{'a': 0.1, 'e': 0.88046948772179068}",20,0,-102.49736269090201,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
108,False,"{'a': 0.1, 'e': 0.87941355802105659}",35,0,-189.0293805081062,"{0: 25, 1: 0, 2: 6, 3: 0, 4: 4}",0
109,False,"{'a': 0.1, 'e': 0.87835889467599793}",30,0,-135.88125375720705,"{0: 14, 1: 4, 2: 11, 3: 1, 4: 0}",0
110,False,"{'a': 0.1, 'e': 0.87730549616789943}",25,0,-147.09596466488063,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
111,False,"{'a': 0.1, 'e': 0.87625336097986706}",20,0,-58.703946794045834,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
112,False,"{'a': 0.1, 'e': 0.87520248759682584}",25,0,-153.5298778850524,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
113,False,"{'a': 0.1, 'e': 0.87415287450551804}",25,0,-87.38354844605094,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
114,False,"{'a': 0.1, 'e': 0.87310452019450058}",20,0,-56.1896880784762,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
115,False,"{'a': 0.1, 'e': 0.87205742315414303}",30,0,-182.75761305486265,"{0: 20, 1: 5, 2: 0, 3: 1, 4: 4}",0
116,False,"{'a': 0.1, 'e': 0.87101158187662553}",25,0,-109.30254781161032,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
117,False,"{'a': 0.1, 'e': 0.86996699485593643}",30,11,-62.53681756826952,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
118,False,"{'a': 0.1, 'e': 0.86892366058787029}",25,0,-145.5791604091381,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
119,False,"{'a': 0.1, 'e': 0.86788157757002549}",20,0,-8.127770976456876,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
120,False,"{'a': 0.1, 'e': 0.86684074430180236}",30,0,-149.5415114045473,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
121,False,"{'a': 0.1, 'e': 0.86580115928440082}",25,0,-204.27443673458365,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
122,False,"{'a': 0.1, 'e': 0.86476282102081825}",20,0,-58.193769609895206,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
123,False,"{'a': 0.1, 'e': 0.86372572801584746}",20,0,-44.94347821353623,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
124,False,"{'a': 0.1, 'e': 0.86268987877607417}",20,0,-75.04494916165952,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
125,False,"{'a': 0.1, 'e': 0.86165527180987544}",25,0,-71.4690526989896,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
126,False,"{'a': 0.1, 'e': 0.86062190562741703}",30,0,-225.9425230058738,"{0: 16, 1: 5, 2: 4, 3: 1, 4: 4}",0
127,False,"{'a': 0.1, 'e': 0.85958977874065146}",20,0,-147.13682839317664,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
128,False,"{'a': 0.1, 'e': 0.85855888966331573}",20,0,-31.66712821106899,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
129,False,"{'a': 0.1, 'e': 0.85752923691092953}",20,11,6.189471932380394,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.1, 'e': 0.85650081900079267}",20,0,-83.57694739927679,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
131,False,"{'a': 0.1, 'e': 0.85547363445198321}",20,0,-32.59718292753048,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
132,False,"{'a': 0.1, 'e': 0.85444768178535513}",30,3,-23.46098596111332,"{0: 21, 1: 0, 2: 6, 3: 0, 4: 0}",1
133,False,"{'a': 0.1, 'e': 0.85342295952353653}",25,0,-101.40128714377542,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
134,False,"{'a': 0.1, 'e': 0.8523994661909271}",20,0,-49.83114848575447,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
135,False,"{'a': 0.1, 'e': 0.85137720031369624}",25,0,-61.06950298082212,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
136,False,"{'a': 0.1, 'e': 0.8503561604197809}",20,0,-44.748408067251795,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
137,False,"{'a': 0.1, 'e': 0.84933634503888356}",25,0,-115.95637728215016,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
138,False,"{'a': 0.1, 'e': 0.84831775270246979}",20,0,-77.4158422158141,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
139,False,"{'a': 0.1, 'e': 0.84730038194376656}",30,4,-105.47257536389287,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 1}",1
140,False,"{'a': 0.1, 'e': 0.84628423129775976}",25,0,-154.12264570212278,"{0: 16, 1: 1, 2: 3, 3: 3, 4: 2}",0
141,False,"{'a': 0.1, 'e': 0.84526929930119221}",25,0,-43.74840990025495,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
142,False,"{'a': 0.1, 'e': 0.84425558449256177}",25,0,-166.95621277541335,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
143,False,"{'a': 0.1, 'e': 0.8432430854121189}",20,12,-21.517241884474778,"{0: 4, 1: 2, 2: 2, 3: 0, 4: 0}",1
144,False,"{'a': 0.1, 'e': 0.84223180060186464}",25,8,-15.609260144762631,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.84122172860554889}",20,0,-124.0625860599341,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
146,False,"{'a': 0.1, 'e': 0.84021286796866768}",20,0,-23.484857554414823,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
147,False,"{'a': 0.1, 'e': 0.83920521723846153}",25,0,-145.53451434122314,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
148,False,"{'a': 0.1, 'e': 0.83819877496391315}",20,0,-85.1062816219586,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
149,False,"{'a': 0.1, 'e': 0.83719353969574561}",25,0,-25.86701384764924,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
150,False,"{'a': 0.1, 'e': 0.83618950998641994}",25,0,-102.91512344928302,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
151,False,"{'a': 0.1, 'e': 0.83518668439013311}",20,0,-2.662947328142606,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
152,False,"{'a': 0.1, 'e': 0.83418506146281612}",25,0,-160.3816757322994,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
153,False,"{'a': 0.1, 'e': 0.83318463976213175}",25,0,-68.50596248649957,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
154,False,"{'a': 0.1, 'e': 0.83218541784747257}",25,0,-108.08829539046442,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
155,False,"{'a': 0.1, 'e': 0.83118739427995891}",20,0,-69.1794977069886,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
156,False,"{'a': 0.1, 'e': 0.8301905676224367}",25,0,-145.15039694935663,"{0: 16, 1: 5, 2: 0, 3: 1, 4: 3}",0
157,False,"{'a': 0.1, 'e': 0.82919493643947528}",20,1,-85.68940597890919,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 0}",1
158,False,"{'a': 0.1, 'e': 0.82820049929736561}",20,13,-39.001094343798826,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
159,False,"{'a': 0.1, 'e': 0.82720725476411805}",20,0,-103.41100525202101,"{0: 10, 1: 2, 2: 5, 3: 3, 4: 0}",0
160,False,"{'a': 0.1, 'e': 0.82621520140946036}",20,0,-174.5133954312049,"{0: 8, 1: 4, 2: 4, 3: 2, 4: 2}",0
161,False,"{'a': 0.1, 'e': 0.8252243378048354}",25,0,-108.15158821791903,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 3}",0
162,False,"{'a': 0.1, 'e': 0.8242346625233995}",20,0,-102.54796276614607,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
163,False,"{'a': 0.1, 'e': 0.8232461741400201}",20,0,-20.0612367907186,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
164,False,"{'a': 0.1, 'e': 0.82225887123127372}",20,0,-98.87148879423647,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
165,False,"{'a': 0.1, 'e': 0.82127275237544395}",20,0,-49.791526603603394,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
166,False,"{'a': 0.1, 'e': 0.82028781615251956}",30,0,-109.48913749429599,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
167,False,"{'a': 0.1, 'e': 0.81930406114419219}",20,6,-77.24308165392354,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
168,False,"{'a': 0.1, 'e': 0.81832148593385434}",20,0,-141.01634049368414,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
169,False,"{'a': 0.1, 'e': 0.81734008910659772}",20,0,-129.1867543149387,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
170,False,"{'a': 0.1, 'e': 0.81635986924921067}",20,0,-64.70780670089665,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
171,False,"{'a': 0.1, 'e': 0.81538082495017639}",25,11,-19.425716325568455,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
172,False,"{'a': 0.1, 'e': 0.81440295479967095}",20,0,-56.604057717696165,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
173,False,"{'a': 0.1, 'e': 0.81342625738956109}",20,0,-160.99969958613312,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
174,False,"{'a': 0.1, 'e': 0.8124507313134024}",20,0,-26.17468750773075,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
175,False,"{'a': 0.1, 'e': 0.81147637516643722}",30,0,-137.29967588708658,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
176,False,"{'a': 0.1, 'e': 0.81050318754559258}",30,13,-4.312724308925765,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
177,False,"{'a': 0.1, 'e': 0.80953116704947803}",35,0,-144.76664567229312,"{0: 26, 1: 1, 2: 5, 3: 0, 4: 3}",0
178,False,"{'a': 0.1, 'e': 0.80856031227838387}",20,0,-1.5747489236077836,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
179,False,"{'a': 0.1, 'e': 0.8075906218342791}",25,0,-64.01718250192826,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
180,False,"{'a': 0.1, 'e': 0.80662209432080934}",25,16,-25.676629548540703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
181,False,"{'a': 0.1, 'e': 0.80565472834329477}",25,12,-29.01403515947862,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
182,False,"{'a': 0.1, 'e': 0.80468852250872824}",25,0,-65.6013599116362,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
183,False,"{'a': 0.1, 'e': 0.80372347542577316}",20,0,-110.48996980397995,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
